#ies_format_version: 1.0
#file: 20250312_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250312;	151020;	1741772420.000;	  err32
20250312;	151024;	1741772424.000;	  err32
20250312;	151028;	1741772428.000;	  err32
20250312;	151032;	1741772432.000;	  err32
20250312;	151036;	1741772436.000;	  err32
20250312;	151040;	1741772440.000;	  err32
20250312;	151044;	1741772444.000;	  err32
20250312;	151048;	1741772448.000;	  err32
20250312;	151052;	1741772452.000;	  err32
20250312;	151056;	1741772456.000;	  err32
20250312;	151100;	1741772460.000;	  err32
20250312;	151104;	1741772464.000;	  err32
20250312;	151108;	1741772468.000;	  err32
20250312;	151112;	1741772472.000;	  err32
20250312;	151116;	1741772476.000;	  err32
20250312;	151120;	1741772480.000;	  err32
20250312;	151124;	1741772484.000;	  err32
20250312;	151128;	1741772488.000;	  err32
20250312;	151132;	1741772492.000;	  err32
20250312;	151136;	1741772496.000;	  err32
20250312;	151140;	1741772500.000;	  err32
20250312;	151144;	1741772504.000;	  err32
20250312;	151148;	1741772508.000;	  err32
20250312;	151152;	1741772512.000;	  err32
20250312;	151156;	1741772516.000;	  err32
20250312;	151200;	1741772520.000;	  err32
20250312;	151204;	1741772524.000;	  err32
20250312;	151208;	1741772528.000;	  err32
20250312;	151212;	1741772532.000;	  err32
20250312;	151216;	1741772536.000;	  err32
20250312;	151220;	1741772540.000;	  err32
20250312;	151224;	1741772544.000;	  err32
20250312;	151228;	1741772548.000;	  err32
20250312;	151232;	1741772552.000;	  err32
20250312;	151236;	1741772556.000;	  err32
20250312;	151240;	1741772560.000;	  err32
20250312;	151244;	1741772564.000;	  err32
20250312;	151248;	1741772568.000;	  err32
20250312;	151252;	1741772572.000;	  err32
20250312;	151256;	1741772576.000;	  err32
20250312;	151300;	1741772580.000;	  err32
20250312;	151304;	1741772584.000;	  err32
20250312;	151308;	1741772588.000;	  err32
20250312;	151312;	1741772592.000;	  err32
20250312;	151316;	1741772596.000;	  err32
20250312;	151320;	1741772600.000;	  err32
20250312;	151324;	1741772604.000;	  err32
20250312;	151328;	1741772608.000;	  err32
20250312;	151332;	1741772612.000;	  err32
20250312;	151336;	1741772616.000;	  err32
20250312;	151340;	1741772620.000;	  err32
20250312;	151344;	1741772624.000;	  err32
20250312;	151348;	1741772628.000;	  err32
20250312;	151352;	1741772632.000;	  err32
20250312;	151356;	1741772636.000;	  err32
20250312;	151400;	1741772640.000;	  err32
20250312;	151404;	1741772644.000;	  err32
20250312;	151408;	1741772648.000;	  err32
20250312;	151412;	1741772652.000;	  err32
20250312;	151416;	1741772656.000;	  err32
20250312;	151420;	1741772660.000;	  err32
20250312;	151424;	1741772664.000;	  err32
20250312;	151428;	1741772668.000;	  err32
20250312;	151432;	1741772672.000;	  err32
20250312;	151436;	1741772676.000;	  err32
20250312;	151440;	1741772680.000;	  err32
20250312;	151444;	1741772684.000;	  err32
20250312;	151448;	1741772688.000;	  err32
20250312;	151452;	1741772692.000;	  err32
20250312;	151456;	1741772696.000;	  err32
20250312;	151500;	1741772700.000;	  err32
20250312;	151504;	1741772704.000;	  err32
20250312;	151508;	1741772708.000;	  err32
20250312;	151512;	1741772712.000;	  err32
20250312;	151516;	1741772716.000;	  err32
20250312;	151520;	1741772720.000;	  err32
20250312;	151524;	1741772724.000;	  err32
20250312;	151528;	1741772728.000;	  err32
20250312;	151532;	1741772732.000;	  err32
20250312;	151536;	1741772736.000;	  err32
20250312;	151540;	1741772740.000;	  err32
20250312;	151544;	1741772744.000;	  err32
20250312;	151548;	1741772748.000;	  err32
20250312;	151552;	1741772752.000;	  err32
20250312;	151556;	1741772756.000;	  err32
20250312;	151600;	1741772760.000;	  err32
20250312;	151604;	1741772764.000;	  err32
20250312;	151608;	1741772768.000;	  err32
20250312;	151612;	1741772772.000;	  err32
20250312;	151616;	1741772776.000;	  err32
20250312;	151620;	1741772780.000;	  err32
20250312;	151624;	1741772784.000;	  err32
20250312;	151628;	1741772788.000;	  err32
20250312;	151632;	1741772792.000;	  err32
20250312;	151636;	1741772796.000;	  err32
20250312;	151640;	1741772800.000;	  err32
20250312;	151644;	1741772804.000;	  err32
20250312;	151648;	1741772808.000;	  err32
20250312;	151652;	1741772812.000;	  err32
20250312;	151656;	1741772816.000;	  err32
20250312;	151700;	1741772820.000;	  err32
20250312;	151704;	1741772824.000;	  err32
20250312;	151708;	1741772828.000;	  err32
20250312;	151712;	1741772832.000;	  err32
20250312;	151716;	1741772836.000;	  err32
20250312;	151720;	1741772840.000;	  err32
20250312;	151724;	1741772844.000;	  err32
20250312;	151728;	1741772848.000;	  err32
20250312;	151732;	1741772852.000;	  err32
20250312;	151736;	1741772856.000;	  err32
20250312;	151740;	1741772860.000;	  err32
20250312;	151744;	1741772864.000;	  err32
20250312;	151748;	1741772868.000;	  err32
20250312;	151752;	1741772872.000;	  err32
20250312;	151756;	1741772876.000;	  err32
20250312;	151800;	1741772880.000;	  err32
20250312;	151804;	1741772884.000;	  err32
20250312;	151808;	1741772888.000;	  err32
20250312;	151812;	1741772892.000;	  err32
20250312;	151816;	1741772896.000;	  err32
20250312;	151820;	1741772900.000;	  err32
20250312;	151824;	1741772904.000;	  err32
20250312;	151828;	1741772908.000;	  err32
20250312;	151832;	1741772912.000;	  err32
20250312;	151836;	1741772916.000;	  err32
20250312;	151840;	1741772920.000;	  err32
20250312;	151844;	1741772924.000;	  err32
20250312;	151848;	1741772928.000;	  err32
20250312;	151852;	1741772932.000;	  err32
20250312;	151856;	1741772936.000;	  err32
20250312;	151900;	1741772940.000;	  err32
20250312;	151904;	1741772944.000;	  err32
20250312;	151908;	1741772948.000;	  err32
20250312;	151912;	1741772952.000;	  err32
20250312;	151916;	1741772956.000;	  err32
20250312;	151920;	1741772960.000;	  err32
20250312;	151924;	1741772964.000;	  err32
20250312;	151928;	1741772968.000;	  err32
20250312;	151932;	1741772972.000;	  err32
20250312;	151936;	1741772976.000;	  err32
20250312;	151940;	1741772980.000;	  err32
20250312;	151944;	1741772984.000;	  err32
20250312;	151948;	1741772988.000;	  err32
20250312;	151952;	1741772992.000;	  err32
20250312;	151956;	1741772996.000;	  err32
20250312;	152000;	1741773000.000;	  err32
20250312;	152004;	1741773004.000;	  err32
20250312;	152008;	1741773008.000;	  err32
20250312;	152012;	1741773012.000;	  err32
20250312;	152016;	1741773016.000;	  err32
20250312;	152020;	1741773020.000;	  err32
20250312;	152024;	1741773024.000;	  err32
20250312;	152028;	1741773028.000;	  err32
20250312;	152032;	1741773032.000;	  err32
20250312;	152036;	1741773036.000;	  err32
20250312;	152040;	1741773040.000;	  err32
20250312;	152044;	1741773044.000;	  err32
20250312;	152048;	1741773048.000;	  err32
20250312;	152052;	1741773052.000;	  err32
20250312;	152056;	1741773056.000;	  err32
20250312;	152100;	1741773060.000;	  err32
20250312;	152104;	1741773064.000;	  err32
20250312;	152108;	1741773068.000;	  err32
20250312;	152112;	1741773072.000;	  err32
20250312;	152116;	1741773076.000;	  err32
20250312;	152120;	1741773080.000;	  err32
20250312;	152124;	1741773084.000;	  err32
20250312;	152128;	1741773088.000;	  err32
20250312;	152132;	1741773092.000;	  err32
20250312;	152136;	1741773096.000;	  err32
20250312;	152140;	1741773100.000;	  err32
20250312;	152144;	1741773104.000;	  err32
20250312;	152148;	1741773108.000;	  err32
20250312;	152152;	1741773112.000;	  err32
20250312;	152156;	1741773116.000;	  err32
20250312;	152200;	1741773120.000;	  err32
20250312;	152204;	1741773124.000;	  err32
20250312;	152208;	1741773128.000;	  err32
20250312;	152212;	1741773132.000;	  err32
20250312;	152216;	1741773136.000;	  err32
20250312;	152220;	1741773140.000;	  err32
20250312;	152224;	1741773144.000;	  err32
20250312;	152228;	1741773148.000;	  err32
20250312;	152232;	1741773152.000;	  err32
20250312;	152236;	1741773156.000;	  err32
20250312;	152240;	1741773160.000;	  err32
20250312;	152244;	1741773164.000;	  err32
20250312;	152248;	1741773168.000;	  err32
20250312;	152252;	1741773172.000;	  err32
20250312;	152256;	1741773176.000;	  err32
20250312;	152300;	1741773180.000;	  err32
20250312;	152304;	1741773184.000;	  err32
20250312;	152308;	1741773188.000;	  err32
20250312;	152312;	1741773192.000;	  err32
20250312;	152316;	1741773196.000;	  err32
20250312;	152320;	1741773200.000;	  err32
20250312;	152324;	1741773204.000;	  err32
20250312;	152328;	1741773208.000;	  err32
20250312;	152332;	1741773212.000;	  err32
20250312;	152336;	1741773216.000;	  err32
20250312;	152340;	1741773220.000;	  err32
20250312;	152344;	1741773224.000;	  err32
20250312;	152348;	1741773228.000;	  err32
20250312;	152352;	1741773232.000;	  err32
20250312;	152356;	1741773236.000;	  err32
20250312;	152400;	1741773240.000;	  err32
20250312;	152404;	1741773244.000;	  err32
20250312;	152408;	1741773248.000;	  err32
20250312;	152412;	1741773252.000;	  err32
20250312;	152416;	1741773256.000;	  err32
20250312;	152420;	1741773260.000;	  err32
20250312;	152424;	1741773264.000;	  err32
20250312;	152428;	1741773268.000;	  err32
20250312;	152432;	1741773272.000;	  err32
20250312;	152436;	1741773276.000;	  err32
20250312;	152440;	1741773280.000;	  err32
20250312;	152444;	1741773284.000;	  err32
20250312;	152448;	1741773288.000;	  err32
20250312;	152452;	1741773292.000;	  err32
20250312;	152456;	1741773296.000;	  err32
20250312;	152500;	1741773300.000;	  err32
20250312;	152504;	1741773304.000;	  err32
20250312;	152508;	1741773308.000;	  err32
20250312;	152512;	1741773312.000;	  err32
20250312;	152516;	1741773316.000;	  err32
20250312;	152520;	1741773320.000;	  err32
20250312;	152524;	1741773324.000;	  err32
20250312;	152528;	1741773328.000;	  err32
20250312;	152532;	1741773332.000;	  err32
20250312;	152536;	1741773336.000;	  err32
20250312;	152540;	1741773340.000;	  err32
20250312;	152544;	1741773344.000;	  err32
20250312;	152548;	1741773348.000;	  err32
20250312;	152552;	1741773352.000;	  err32
20250312;	152556;	1741773356.000;	  err32
20250312;	152600;	1741773360.000;	  err32
20250312;	152604;	1741773364.000;	  err32
20250312;	152608;	1741773368.000;	  err32
20250312;	152612;	1741773372.000;	  err32
20250312;	152616;	1741773376.000;	  err32
20250312;	152620;	1741773380.000;	  err32
20250312;	152624;	1741773384.000;	  err32
20250312;	152628;	1741773388.000;	  err32
20250312;	152632;	1741773392.000;	  err32
20250312;	152636;	1741773396.000;	  err32
20250312;	152640;	1741773400.000;	  err32
20250312;	152644;	1741773404.000;	  err32
20250312;	152648;	1741773408.000;	  err32
20250312;	152652;	1741773412.000;	  err32
20250312;	152656;	1741773416.000;	  err32
20250312;	152700;	1741773420.000;	  err32
20250312;	152704;	1741773424.000;	  err32
20250312;	152708;	1741773428.000;	  err32
20250312;	152712;	1741773432.000;	  err32
20250312;	152716;	1741773436.000;	  err32
20250312;	152720;	1741773440.000;	  err32
20250312;	152724;	1741773444.000;	  err32
20250312;	152728;	1741773448.000;	  err32
20250312;	152732;	1741773452.000;	  err32
20250312;	152736;	1741773456.000;	  err32
20250312;	152740;	1741773460.000;	  err32
20250312;	152744;	1741773464.000;	  err32
20250312;	152748;	1741773468.000;	  err32
20250312;	152752;	1741773472.000;	  err32
20250312;	152756;	1741773476.000;	  err32
20250312;	152800;	1741773480.000;	  err32
20250312;	152804;	1741773484.000;	  err32
20250312;	152808;	1741773488.000;	  err32
20250312;	152812;	1741773492.000;	  err32
20250312;	152816;	1741773496.000;	  err32
20250312;	152820;	1741773500.000;	  err32
20250312;	152824;	1741773504.000;	  err32
20250312;	152828;	1741773508.000;	  err32
20250312;	152832;	1741773512.000;	  err32
20250312;	152836;	1741773516.000;	  err32
20250312;	152840;	1741773520.000;	  err32
20250312;	152844;	1741773524.000;	  err32
20250312;	152848;	1741773528.000;	  err32
20250312;	152852;	1741773532.000;	  err32
20250312;	152856;	1741773536.000;	  err32
20250312;	152900;	1741773540.000;	  err32
20250312;	152904;	1741773544.000;	  err32
20250312;	152908;	1741773548.000;	  err32
20250312;	152912;	1741773552.000;	  err32
20250312;	152916;	1741773556.000;	  err32
20250312;	152920;	1741773560.000;	  err32
20250312;	152924;	1741773564.000;	  err32
20250312;	152928;	1741773568.000;	  err32
20250312;	152932;	1741773572.000;	  err32
20250312;	152936;	1741773576.000;	  err32
20250312;	152940;	1741773580.000;	  err32
20250312;	152944;	1741773584.000;	  err32
20250312;	152948;	1741773588.000;	  err32
20250312;	152952;	1741773592.000;	  err32
20250312;	152956;	1741773596.000;	  err32
20250312;	153000;	1741773600.000;	  err32
20250312;	153004;	1741773604.000;	  err32
20250312;	153008;	1741773608.000;	  err32
20250312;	153012;	1741773612.000;	  err32
20250312;	153016;	1741773616.000;	  err32
20250312;	153020;	1741773620.000;	  err32
20250312;	153024;	1741773624.000;	  err32
20250312;	153028;	1741773628.000;	  err32
20250312;	153032;	1741773632.000;	  err32
20250312;	153036;	1741773636.000;	  err32
20250312;	153040;	1741773640.000;	  err32
20250312;	153044;	1741773644.000;	  err32
20250312;	153048;	1741773648.000;	  err32
20250312;	153052;	1741773652.000;	  err32
20250312;	153056;	1741773656.000;	  err32
20250312;	153100;	1741773660.000;	  err32
20250312;	153104;	1741773664.000;	  err32
20250312;	153108;	1741773668.000;	  err32
20250312;	153112;	1741773672.000;	  err32
20250312;	153116;	1741773676.000;	  err32
20250312;	153120;	1741773680.000;	  err32
20250312;	153124;	1741773684.000;	  err32
20250312;	153128;	1741773688.000;	  err32
20250312;	153132;	1741773692.000;	  err32
20250312;	153136;	1741773696.000;	  err32
20250312;	153140;	1741773700.000;	  err32
20250312;	153144;	1741773704.000;	  err32
20250312;	153148;	1741773708.000;	  err32
20250312;	153152;	1741773712.000;	  err32
20250312;	153156;	1741773716.000;	  err32
20250312;	153200;	1741773720.000;	  err32
20250312;	153204;	1741773724.000;	  err32
20250312;	153208;	1741773728.000;	  err32
20250312;	153212;	1741773732.000;	  err32
20250312;	153216;	1741773736.000;	  err32
20250312;	153220;	1741773740.000;	  err32
20250312;	153224;	1741773744.000;	  err32
20250312;	153228;	1741773748.000;	  err32
20250312;	153232;	1741773752.000;	  err32
20250312;	153236;	1741773756.000;	  err32
20250312;	153240;	1741773760.000;	  err32
20250312;	153244;	1741773764.000;	  err32
20250312;	153248;	1741773768.000;	  err32
20250312;	153252;	1741773772.000;	  err32
20250312;	153256;	1741773776.000;	  err32
20250312;	153300;	1741773780.000;	  err32
20250312;	153304;	1741773784.000;	  err32
20250312;	153308;	1741773788.000;	  err32
20250312;	153312;	1741773792.000;	  err32
20250312;	153316;	1741773796.000;	  err32
20250312;	153320;	1741773800.000;	  err32
20250312;	153324;	1741773804.000;	  err32
20250312;	153328;	1741773808.000;	  err32
20250312;	153332;	1741773812.000;	  err32
20250312;	153336;	1741773816.000;	  err32
20250312;	153340;	1741773820.000;	  err32
20250312;	153344;	1741773824.000;	  err32
20250312;	153348;	1741773828.000;	  err32
20250312;	153352;	1741773832.000;	  err32
20250312;	153356;	1741773836.000;	  err32
20250312;	153400;	1741773840.000;	  err32
20250312;	153404;	1741773844.000;	  err32
20250312;	153408;	1741773848.000;	  err32
20250312;	153412;	1741773852.000;	  err32
20250312;	153416;	1741773856.000;	  err32
20250312;	153420;	1741773860.000;	  err32
20250312;	153424;	1741773864.000;	  err32
20250312;	153428;	1741773868.000;	  err32
20250312;	153432;	1741773872.000;	  err32
20250312;	153436;	1741773876.000;	  err32
20250312;	153440;	1741773880.000;	  err32
20250312;	153444;	1741773884.000;	  err32
20250312;	153448;	1741773888.000;	  err32
20250312;	153452;	1741773892.000;	  err32
20250312;	153456;	1741773896.000;	  err32
20250312;	153500;	1741773900.000;	  err32
20250312;	153504;	1741773904.000;	  err32
20250312;	153508;	1741773908.000;	  err32
20250312;	153512;	1741773912.000;	  err32
20250312;	153516;	1741773916.000;	  err32
20250312;	153520;	1741773920.000;	  err32
20250312;	153524;	1741773924.000;	  err32
20250312;	153528;	1741773928.000;	  err32
20250312;	153532;	1741773932.000;	  err32
20250312;	153536;	1741773936.000;	  err32
20250312;	153540;	1741773940.000;	  err32
20250312;	153544;	1741773944.000;	  err32
20250312;	153548;	1741773948.000;	  err32
20250312;	153552;	1741773952.000;	  err32
20250312;	153556;	1741773956.000;	  err32
20250312;	153600;	1741773960.000;	  err32
20250312;	153604;	1741773964.000;	  err32
20250312;	153608;	1741773968.000;	  err32
20250312;	153612;	1741773972.000;	  err32
20250312;	153616;	1741773976.000;	  err32
20250312;	153620;	1741773980.000;	  err32
20250312;	153624;	1741773984.000;	  err32
20250312;	153628;	1741773988.000;	  err32
20250312;	153632;	1741773992.000;	  err32
20250312;	153636;	1741773996.000;	  err32
20250312;	153640;	1741774000.000;	  err32
20250312;	153644;	1741774004.000;	  err32
20250312;	153648;	1741774008.000;	  err32
20250312;	153652;	1741774012.000;	  err32
20250312;	153656;	1741774016.000;	  err32
20250312;	153700;	1741774020.000;	  err32
20250312;	153704;	1741774024.000;	  err32
20250312;	153708;	1741774028.000;	  err32
20250312;	153712;	1741774032.000;	  err32
20250312;	153716;	1741774036.000;	  err32
20250312;	153720;	1741774040.000;	  err32
20250312;	153724;	1741774044.000;	  err32
20250312;	153728;	1741774048.000;	  err32
20250312;	153732;	1741774052.000;	  err32
20250312;	153736;	1741774056.000;	  err32
20250312;	153740;	1741774060.000;	  err32
20250312;	153744;	1741774064.000;	  err32
20250312;	153748;	1741774068.000;	  err32
20250312;	153752;	1741774072.000;	  err32
20250312;	153756;	1741774076.000;	  err32
20250312;	153800;	1741774080.000;	  err32
20250312;	153804;	1741774084.000;	  err32
20250312;	153808;	1741774088.000;	  err32
20250312;	153812;	1741774092.000;	  err32
20250312;	153816;	1741774096.000;	  err32
20250312;	153820;	1741774100.000;	  err32
20250312;	153824;	1741774104.000;	  err32
20250312;	153828;	1741774108.000;	  err32
20250312;	153832;	1741774112.000;	  err32
20250312;	153836;	1741774116.000;	  err32
20250312;	153840;	1741774120.000;	  err32
20250312;	153844;	1741774124.000;	  err32
20250312;	153848;	1741774128.000;	  err32
20250312;	153852;	1741774132.000;	  err32
20250312;	153856;	1741774136.000;	  err32
20250312;	153900;	1741774140.000;	  err32
20250312;	153904;	1741774144.000;	  err32
20250312;	153908;	1741774148.000;	  err32
20250312;	153912;	1741774152.000;	  err32
20250312;	153916;	1741774156.000;	  err32
20250312;	153920;	1741774160.000;	  err32
20250312;	153924;	1741774164.000;	  err32
20250312;	153928;	1741774168.000;	  err32
20250312;	153932;	1741774172.000;	  err32
20250312;	153936;	1741774176.000;	  err32
20250312;	153940;	1741774180.000;	  err32
20250312;	153944;	1741774184.000;	  err32
20250312;	153948;	1741774188.000;	  err32
20250312;	153952;	1741774192.000;	  err32
20250312;	153956;	1741774196.000;	  err32
20250312;	154000;	1741774200.000;	  err32
20250312;	154004;	1741774204.000;	  err32
20250312;	154008;	1741774208.000;	  err32
20250312;	154012;	1741774212.000;	  err32
20250312;	154016;	1741774216.000;	  err32
20250312;	154020;	1741774220.000;	  err32
20250312;	154024;	1741774224.000;	  err32
20250312;	154028;	1741774228.000;	  err32
20250312;	154032;	1741774232.000;	  err32
20250312;	154036;	1741774236.000;	  err32
20250312;	154040;	1741774240.000;	  err32
20250312;	154044;	1741774244.000;	  err32
20250312;	154048;	1741774248.000;	  err32
20250312;	154052;	1741774252.000;	  err32
20250312;	154056;	1741774256.000;	  err32
20250312;	154100;	1741774260.000;	  err32
20250312;	154104;	1741774264.000;	  err32
20250312;	154108;	1741774268.000;	  err32
20250312;	154112;	1741774272.000;	  err32
20250312;	154116;	1741774276.000;	  err32
20250312;	154120;	1741774280.000;	  err32
20250312;	154124;	1741774284.000;	  err32
20250312;	154128;	1741774288.000;	  err32
20250312;	154132;	1741774292.000;	  err32
20250312;	154136;	1741774296.000;	  err32
20250312;	154140;	1741774300.000;	  err32
20250312;	154144;	1741774304.000;	  err32
20250312;	154148;	1741774308.000;	  err32
20250312;	154152;	1741774312.000;	  err32
20250312;	154156;	1741774316.000;	  err32
20250312;	154200;	1741774320.000;	  err32
20250312;	154204;	1741774324.000;	  err32
20250312;	154208;	1741774328.000;	  err32
20250312;	154212;	1741774332.000;	  err32
20250312;	154216;	1741774336.000;	  err32
20250312;	154220;	1741774340.000;	  err32
20250312;	154224;	1741774344.000;	  err32
20250312;	154228;	1741774348.000;	  err32
20250312;	154232;	1741774352.000;	  err32
20250312;	154236;	1741774356.000;	  err32
20250312;	154240;	1741774360.000;	  err32
20250312;	154244;	1741774364.000;	  err32
20250312;	154248;	1741774368.000;	  err32
20250312;	154252;	1741774372.000;	  err32
20250312;	154256;	1741774376.000;	  err32
20250312;	154300;	1741774380.000;	  err32
20250312;	154304;	1741774384.000;	  err32
20250312;	154308;	1741774388.000;	  err32
20250312;	154312;	1741774392.000;	  err32
20250312;	154316;	1741774396.000;	  err32
20250312;	154320;	1741774400.000;	  err32
20250312;	154324;	1741774404.000;	  err32
20250312;	154328;	1741774408.000;	  err32
20250312;	154332;	1741774412.000;	  err32
20250312;	154336;	1741774416.000;	  err32
20250312;	154340;	1741774420.000;	  err32
20250312;	154344;	1741774424.000;	  err32
20250312;	154348;	1741774428.000;	  err32
20250312;	154352;	1741774432.000;	  err32
20250312;	154356;	1741774436.000;	  err32
20250312;	154400;	1741774440.000;	  err32
20250312;	154404;	1741774444.000;	  err32
20250312;	154408;	1741774448.000;	  err32
20250312;	154412;	1741774452.000;	  err32
20250312;	154416;	1741774456.000;	  err32
20250312;	154420;	1741774460.000;	  err32
20250312;	154424;	1741774464.000;	  err32
20250312;	154428;	1741774468.000;	  err32
20250312;	154432;	1741774472.000;	  err32
20250312;	154436;	1741774476.000;	  err32
20250312;	154440;	1741774480.000;	  err32
20250312;	154444;	1741774484.000;	  err32
20250312;	154448;	1741774488.000;	  err32
20250312;	154452;	1741774492.000;	  err32
20250312;	154456;	1741774496.000;	  err32
20250312;	154500;	1741774500.000;	  err32
20250312;	154504;	1741774504.000;	  err32
20250312;	154508;	1741774508.000;	  err32
20250312;	154512;	1741774512.000;	  err32
20250312;	154516;	1741774516.000;	  err32
20250312;	154520;	1741774520.000;	  err32
20250312;	154524;	1741774524.000;	  err32
20250312;	154528;	1741774528.000;	  err32
20250312;	154532;	1741774532.000;	  err32
20250312;	154536;	1741774536.000;	  err32
20250312;	154540;	1741774540.000;	  err32
20250312;	154544;	1741774544.000;	  err32
20250312;	154548;	1741774548.000;	  err32
20250312;	154552;	1741774552.000;	  err32
20250312;	154556;	1741774556.000;	  err32
20250312;	154600;	1741774560.000;	  err32
20250312;	154604;	1741774564.000;	  err32
20250312;	154608;	1741774568.000;	  err32
20250312;	154612;	1741774572.000;	  err32
20250312;	154616;	1741774576.000;	  err32
20250312;	154620;	1741774580.000;	  err32
20250312;	154624;	1741774584.000;	  err32
20250312;	154628;	1741774588.000;	  err32
20250312;	154632;	1741774592.000;	  err32
20250312;	154636;	1741774596.000;	  err32
20250312;	154640;	1741774600.000;	  err32
20250312;	154644;	1741774604.000;	  err32
20250312;	154648;	1741774608.000;	  err32
20250312;	154652;	1741774612.000;	  err32
20250312;	154656;	1741774616.000;	  err32
20250312;	154700;	1741774620.000;	  err32
20250312;	154704;	1741774624.000;	  err32
20250312;	154708;	1741774628.000;	  err32
20250312;	154712;	1741774632.000;	  err32
20250312;	154716;	1741774636.000;	  err32
20250312;	154720;	1741774640.000;	  err32
20250312;	154724;	1741774644.000;	  err32
20250312;	154728;	1741774648.000;	  err32
20250312;	154732;	1741774652.000;	  err32
20250312;	154736;	1741774656.000;	  err32
20250312;	154740;	1741774660.000;	  err32
20250312;	154744;	1741774664.000;	  err32
20250312;	154748;	1741774668.000;	  err32
20250312;	154752;	1741774672.000;	  err32
20250312;	154756;	1741774676.000;	  err32
20250312;	154800;	1741774680.000;	  err32
20250312;	154804;	1741774684.000;	  err32
20250312;	154808;	1741774688.000;	  err32
20250312;	154812;	1741774692.000;	  err32
20250312;	154816;	1741774696.000;	  err32
20250312;	154820;	1741774700.000;	  err32
20250312;	154824;	1741774704.000;	  err32
20250312;	154828;	1741774708.000;	  err32
20250312;	154832;	1741774712.000;	  err32
20250312;	154836;	1741774716.000;	  err32
20250312;	154840;	1741774720.000;	  err32
20250312;	154844;	1741774724.000;	  err32
20250312;	154848;	1741774728.000;	  err32
20250312;	154852;	1741774732.000;	  err32
20250312;	154856;	1741774736.000;	  err32
20250312;	154900;	1741774740.000;	  err32
20250312;	154904;	1741774744.000;	  err32
20250312;	154908;	1741774748.000;	  err32
20250312;	154912;	1741774752.000;	  err32
20250312;	154916;	1741774756.000;	  err32
20250312;	154920;	1741774760.000;	  err32
20250312;	154924;	1741774764.000;	  err32
20250312;	154928;	1741774768.000;	  err32
20250312;	154932;	1741774772.000;	  err32
20250312;	154936;	1741774776.000;	  err32
20250312;	154940;	1741774780.000;	  err32
20250312;	154944;	1741774784.000;	  err32
20250312;	154948;	1741774788.000;	  err32
20250312;	154952;	1741774792.000;	  err32
20250312;	154956;	1741774796.000;	  err32
20250312;	155000;	1741774800.000;	  err32
20250312;	155004;	1741774804.000;	  err32
20250312;	155008;	1741774808.000;	  err32
20250312;	155012;	1741774812.000;	  err32
20250312;	155016;	1741774816.000;	  err32
20250312;	155020;	1741774820.000;	  err32
20250312;	155024;	1741774824.000;	  err32
20250312;	155028;	1741774828.000;	  err32
20250312;	155032;	1741774832.000;	  err32
20250312;	155036;	1741774836.000;	  err32
20250312;	155040;	1741774840.000;	  err32
20250312;	155044;	1741774844.000;	  err32
20250312;	155048;	1741774848.000;	  err32
20250312;	155052;	1741774852.000;	  err32
20250312;	155056;	1741774856.000;	  err32
20250312;	155100;	1741774860.000;	  err32
20250312;	155104;	1741774864.000;	  err32
20250312;	155108;	1741774868.000;	  err32
20250312;	155112;	1741774872.000;	  err32
20250312;	155116;	1741774876.000;	  err32
20250312;	155120;	1741774880.000;	  err32
20250312;	155124;	1741774884.000;	  err32
20250312;	155128;	1741774888.000;	  err32
20250312;	155132;	1741774892.000;	  err32
20250312;	155136;	1741774896.000;	  err32
20250312;	155140;	1741774900.000;	  err32
20250312;	155144;	1741774904.000;	  err32
20250312;	155148;	1741774908.000;	  err32
20250312;	155152;	1741774912.000;	  err32
20250312;	155156;	1741774916.000;	  err32
20250312;	155200;	1741774920.000;	  err32
20250312;	155204;	1741774924.000;	  err32
20250312;	155208;	1741774928.000;	  err32
20250312;	155212;	1741774932.000;	  err32
20250312;	155216;	1741774936.000;	  err32
20250312;	155220;	1741774940.000;	  err32
20250312;	155224;	1741774944.000;	  err32
20250312;	155228;	1741774948.000;	  err32
20250312;	155232;	1741774952.000;	  err32
20250312;	155236;	1741774956.000;	  err32
20250312;	155240;	1741774960.000;	  err32
20250312;	155244;	1741774964.000;	  err32
20250312;	155248;	1741774968.000;	  err32
20250312;	155252;	1741774972.000;	  err32
20250312;	155256;	1741774976.000;	  err32
20250312;	155300;	1741774980.000;	  err32
20250312;	155304;	1741774984.000;	  err32
20250312;	155308;	1741774988.000;	  err32
20250312;	155312;	1741774992.000;	  err32
20250312;	155316;	1741774996.000;	  err32
20250312;	155320;	1741775000.000;	  err32
20250312;	155324;	1741775004.000;	  err32
20250312;	155328;	1741775008.000;	  err32
20250312;	155332;	1741775012.000;	  err32
20250312;	155336;	1741775016.000;	  err32
20250312;	155340;	1741775020.000;	  err32
