#ies_format_version: 1.0
#file: 20250310_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250310;	174224;	1741608744.000;	      0
20250310;	174228;	1741608748.000;	      0
20250310;	174232;	1741608752.000;	      0
20250310;	174236;	1741608756.000;	      0
20250310;	174240;	1741608760.000;	      0
20250310;	174244;	1741608764.000;	      0
20250310;	174248;	1741608768.000;	      0
20250310;	174252;	1741608772.000;	      0
20250310;	174256;	1741608776.000;	      0
20250310;	174300;	1741608780.000;	      0
20250310;	174304;	1741608784.000;	      0
20250310;	174308;	1741608788.000;	      0
20250310;	174312;	1741608792.000;	      0
20250310;	174316;	1741608796.000;	      0
20250310;	174320;	1741608800.000;	      0
20250310;	174324;	1741608804.000;	      0
20250310;	174328;	1741608808.000;	      0
20250310;	174332;	1741608812.000;	      0
20250310;	174336;	1741608816.000;	      0
20250310;	174340;	1741608820.000;	      0
20250310;	174344;	1741608824.000;	      0
20250310;	174348;	1741608828.000;	      0
20250310;	174352;	1741608832.000;	      0
20250310;	174356;	1741608836.000;	      0
20250310;	174400;	1741608840.000;	      0
20250310;	174404;	1741608844.000;	      0
20250310;	174408;	1741608848.000;	      0
20250310;	174412;	1741608852.000;	      0
20250310;	174416;	1741608856.000;	      0
20250310;	174420;	1741608860.000;	      0
20250310;	174424;	1741608864.000;	      0
20250310;	174428;	1741608868.000;	      0
20250310;	174432;	1741608872.000;	      0
20250310;	174436;	1741608876.000;	      0
20250310;	174440;	1741608880.000;	      0
20250310;	174444;	1741608884.000;	      0
20250310;	174448;	1741608888.000;	      0
20250310;	174452;	1741608892.000;	      0
20250310;	174456;	1741608896.000;	      0
20250310;	174500;	1741608900.000;	      0
20250310;	174504;	1741608904.000;	      0
20250310;	174508;	1741608908.000;	      0
20250310;	174512;	1741608912.000;	      0
20250310;	174516;	1741608916.000;	      0
20250310;	174520;	1741608920.000;	      0
20250310;	174524;	1741608924.000;	      0
20250310;	174528;	1741608928.000;	      0
20250310;	174532;	1741608932.000;	      0
20250310;	174536;	1741608936.000;	      0
20250310;	174540;	1741608940.000;	      0
20250310;	174544;	1741608944.000;	      0
20250310;	174548;	1741608948.000;	      0
20250310;	174552;	1741608952.000;	      0
20250310;	174556;	1741608956.000;	      0
20250310;	174600;	1741608960.000;	      0
20250310;	174604;	1741608964.000;	      0
20250310;	174608;	1741608968.000;	      0
20250310;	174612;	1741608972.000;	      0
20250310;	174616;	1741608976.000;	      0
20250310;	174620;	1741608980.000;	      0
20250310;	174624;	1741608984.000;	      0
20250310;	174628;	1741608988.000;	      0
20250310;	174632;	1741608992.000;	      0
20250310;	174636;	1741608996.000;	      0
20250310;	174640;	1741609000.000;	      0
20250310;	174644;	1741609004.000;	      0
20250310;	174648;	1741609008.000;	      0
20250310;	174652;	1741609012.000;	      0
20250310;	174656;	1741609016.000;	      0
20250310;	174700;	1741609020.000;	      0
20250310;	174704;	1741609024.000;	      0
20250310;	174708;	1741609028.000;	      0
20250310;	174712;	1741609032.000;	      0
20250310;	174716;	1741609036.000;	      0
20250310;	174720;	1741609040.000;	      0
20250310;	174724;	1741609044.000;	      0
20250310;	174728;	1741609048.000;	      0
20250310;	174732;	1741609052.000;	      0
20250310;	174736;	1741609056.000;	      0
20250310;	174740;	1741609060.000;	      0
20250310;	174744;	1741609064.000;	      0
20250310;	174748;	1741609068.000;	      0
20250310;	174752;	1741609072.000;	      0
20250310;	174756;	1741609076.000;	      0
20250310;	174800;	1741609080.000;	      0
20250310;	174804;	1741609084.000;	      0
20250310;	174808;	1741609088.000;	      0
20250310;	174812;	1741609092.000;	      0
20250310;	174816;	1741609096.000;	      0
20250310;	174820;	1741609100.000;	      0
20250310;	174824;	1741609104.000;	      0
20250310;	174828;	1741609108.000;	      0
20250310;	174832;	1741609112.000;	      0
20250310;	174836;	1741609116.000;	      0
20250310;	174840;	1741609120.000;	      0
20250310;	174844;	1741609124.000;	      0
20250310;	174848;	1741609128.000;	      0
20250310;	174852;	1741609132.000;	      0
20250310;	174856;	1741609136.000;	      0
20250310;	174900;	1741609140.000;	      0
20250310;	174904;	1741609144.000;	      0
20250310;	174908;	1741609148.000;	      0
20250310;	174912;	1741609152.000;	      0
20250310;	174916;	1741609156.000;	      0
20250310;	174920;	1741609160.000;	      0
20250310;	174924;	1741609164.000;	      0
20250310;	174928;	1741609168.000;	      0
20250310;	174932;	1741609172.000;	      0
20250310;	174936;	1741609176.000;	      0
20250310;	174940;	1741609180.000;	      0
20250310;	174944;	1741609184.000;	      0
20250310;	174948;	1741609188.000;	      0
20250310;	174952;	1741609192.000;	      0
20250310;	174956;	1741609196.000;	      0
20250310;	175000;	1741609200.000;	      0
20250310;	175004;	1741609204.000;	      0
20250310;	175008;	1741609208.000;	      0
20250310;	175012;	1741609212.000;	      0
20250310;	175016;	1741609216.000;	      0
20250310;	175020;	1741609220.000;	      0
20250310;	175024;	1741609224.000;	      0
20250310;	175028;	1741609228.000;	      0
20250310;	175032;	1741609232.000;	      0
20250310;	175036;	1741609236.000;	      0
20250310;	175040;	1741609240.000;	      0
20250310;	175044;	1741609244.000;	      0
20250310;	175048;	1741609248.000;	      0
20250310;	175052;	1741609252.000;	      0
20250310;	175056;	1741609256.000;	      0
20250310;	175100;	1741609260.000;	      0
20250310;	175104;	1741609264.000;	      0
20250310;	175108;	1741609268.000;	      0
20250310;	175112;	1741609272.000;	      0
20250310;	175116;	1741609276.000;	      0
20250310;	175120;	1741609280.000;	      0
20250310;	175124;	1741609284.000;	      0
20250310;	175128;	1741609288.000;	      0
20250310;	175132;	1741609292.000;	      0
20250310;	175136;	1741609296.000;	      0
20250310;	175140;	1741609300.000;	      0
20250310;	175144;	1741609304.000;	      0
20250310;	175148;	1741609308.000;	      0
20250310;	175152;	1741609312.000;	      0
20250310;	175156;	1741609316.000;	      0
20250310;	175200;	1741609320.000;	      0
20250310;	175204;	1741609324.000;	      0
20250310;	175208;	1741609328.000;	      0
20250310;	175212;	1741609332.000;	      0
20250310;	175216;	1741609336.000;	      0
20250310;	175220;	1741609340.000;	      0
20250310;	175224;	1741609344.000;	      0
20250310;	175228;	1741609348.000;	      0
20250310;	175232;	1741609352.000;	      0
20250310;	175236;	1741609356.000;	      0
20250310;	175240;	1741609360.000;	      0
20250310;	175244;	1741609364.000;	      0
20250310;	175248;	1741609368.000;	      0
20250310;	175252;	1741609372.000;	      0
20250310;	175256;	1741609376.000;	      0
20250310;	175300;	1741609380.000;	      0
20250310;	175304;	1741609384.000;	      0
20250310;	175308;	1741609388.000;	      0
20250310;	175312;	1741609392.000;	      0
20250310;	175316;	1741609396.000;	      0
20250310;	175320;	1741609400.000;	      0
20250310;	175324;	1741609404.000;	      0
20250310;	175328;	1741609408.000;	      0
20250310;	175332;	1741609412.000;	      0
20250310;	175336;	1741609416.000;	      0
20250310;	175340;	1741609420.000;	      0
20250310;	175344;	1741609424.000;	      0
20250310;	175348;	1741609428.000;	      0
20250310;	175352;	1741609432.000;	      0
20250310;	175356;	1741609436.000;	      0
20250310;	175400;	1741609440.000;	      0
20250310;	175404;	1741609444.000;	      0
20250310;	175408;	1741609448.000;	      0
20250310;	175412;	1741609452.000;	      0
20250310;	175416;	1741609456.000;	      0
20250310;	175420;	1741609460.000;	      0
20250310;	175424;	1741609464.000;	      0
20250310;	175428;	1741609468.000;	      0
20250310;	175432;	1741609472.000;	      0
20250310;	175436;	1741609476.000;	      0
20250310;	175440;	1741609480.000;	      0
20250310;	175444;	1741609484.000;	      0
20250310;	175448;	1741609488.000;	      0
20250310;	175452;	1741609492.000;	      0
20250310;	175456;	1741609496.000;	      0
20250310;	175500;	1741609500.000;	      0
20250310;	175504;	1741609504.000;	      0
20250310;	175508;	1741609508.000;	      0
20250310;	175512;	1741609512.000;	      0
20250310;	175516;	1741609516.000;	      0
20250310;	175520;	1741609520.000;	      0
20250310;	175524;	1741609524.000;	      0
20250310;	175528;	1741609528.000;	      0
20250310;	175532;	1741609532.000;	      0
20250310;	175536;	1741609536.000;	      0
20250310;	175540;	1741609540.000;	      0
20250310;	175544;	1741609544.000;	      0
20250310;	175548;	1741609548.000;	      0
20250310;	175552;	1741609552.000;	      0
20250310;	175556;	1741609556.000;	      0
20250310;	175600;	1741609560.000;	      0
20250310;	175604;	1741609564.000;	      0
20250310;	175608;	1741609568.000;	      0
20250310;	175612;	1741609572.000;	      0
20250310;	175616;	1741609576.000;	      0
20250310;	175620;	1741609580.000;	      0
20250310;	175624;	1741609584.000;	      0
20250310;	175628;	1741609588.000;	      0
20250310;	175632;	1741609592.000;	      0
20250310;	175636;	1741609596.000;	      0
20250310;	175640;	1741609600.000;	      0
20250310;	175644;	1741609604.000;	      0
20250310;	175648;	1741609608.000;	      0
20250310;	175652;	1741609612.000;	      0
20250310;	175656;	1741609616.000;	      0
20250310;	175700;	1741609620.000;	      0
20250310;	175704;	1741609624.000;	      0
20250310;	175708;	1741609628.000;	      0
20250310;	175712;	1741609632.000;	      0
20250310;	175716;	1741609636.000;	      0
20250310;	175720;	1741609640.000;	      0
20250310;	175724;	1741609644.000;	      0
20250310;	175728;	1741609648.000;	      0
20250310;	175732;	1741609652.000;	      0
20250310;	175736;	1741609656.000;	      0
20250310;	175740;	1741609660.000;	      0
20250310;	175744;	1741609664.000;	      0
20250310;	175748;	1741609668.000;	      0
20250310;	175752;	1741609672.000;	      0
20250310;	175756;	1741609676.000;	      0
20250310;	175800;	1741609680.000;	      0
20250310;	175804;	1741609684.000;	      0
20250310;	175808;	1741609688.000;	      0
20250310;	175812;	1741609692.000;	      0
20250310;	175816;	1741609696.000;	      0
20250310;	175820;	1741609700.000;	      0
20250310;	175824;	1741609704.000;	      0
20250310;	175828;	1741609708.000;	      0
20250310;	175832;	1741609712.000;	      0
20250310;	175836;	1741609716.000;	      0
20250310;	175840;	1741609720.000;	      0
20250310;	175844;	1741609724.000;	      0
20250310;	175848;	1741609728.000;	      0
20250310;	175852;	1741609732.000;	      0
20250310;	175856;	1741609736.000;	      0
20250310;	175900;	1741609740.000;	      0
20250310;	175904;	1741609744.000;	      0
20250310;	175908;	1741609748.000;	      0
20250310;	175912;	1741609752.000;	      0
20250310;	175916;	1741609756.000;	      0
20250310;	175920;	1741609760.000;	  err32
20250310;	175924;	1741609764.000;	  err32
20250310;	175928;	1741609768.000;	  err32
20250310;	175932;	1741609772.000;	  err32
20250310;	175936;	1741609776.000;	  err32
20250310;	175940;	1741609780.000;	  err32
20250310;	175944;	1741609784.000;	  err32
20250310;	175948;	1741609788.000;	  err32
20250310;	175952;	1741609792.000;	  err32
20250310;	175956;	1741609796.000;	  err32
20250310;	180000;	1741609800.000;	      0
20250310;	180004;	1741609804.000;	      0
20250310;	180008;	1741609808.000;	      0
20250310;	180012;	1741609812.000;	      0
20250310;	180016;	1741609816.000;	      0
20250310;	180020;	1741609820.000;	      0
20250310;	180024;	1741609824.000;	      0
20250310;	180028;	1741609828.000;	      0
20250310;	180032;	1741609832.000;	      0
20250310;	180036;	1741609836.000;	      0
20250310;	180040;	1741609840.000;	      0
20250310;	180044;	1741609844.000;	      0
20250310;	180048;	1741609848.000;	      0
20250310;	180052;	1741609852.000;	      0
20250310;	180056;	1741609856.000;	      0
20250310;	180100;	1741609860.000;	      0
20250310;	180104;	1741609864.000;	      0
20250310;	180108;	1741609868.000;	      0
20250310;	180112;	1741609872.000;	      0
20250310;	180116;	1741609876.000;	      0
20250310;	180120;	1741609880.000;	      0
20250310;	180124;	1741609884.000;	      0
20250310;	180128;	1741609888.000;	      0
20250310;	180132;	1741609892.000;	      0
20250310;	180136;	1741609896.000;	      0
20250310;	180140;	1741609900.000;	      0
20250310;	180144;	1741609904.000;	      0
20250310;	180148;	1741609908.000;	      0
20250310;	180152;	1741609912.000;	      0
20250310;	180156;	1741609916.000;	      0
20250310;	180200;	1741609920.000;	      0
20250310;	180204;	1741609924.000;	      0
20250310;	180208;	1741609928.000;	      0
20250310;	180212;	1741609932.000;	      0
20250310;	180216;	1741609936.000;	      0
20250310;	180220;	1741609940.000;	      0
20250310;	180224;	1741609944.000;	      0
20250310;	180228;	1741609948.000;	      0
20250310;	180232;	1741609952.000;	      0
20250310;	180236;	1741609956.000;	      0
20250310;	180240;	1741609960.000;	      0
20250310;	180244;	1741609964.000;	      0
20250310;	180248;	1741609968.000;	      0
20250310;	180252;	1741609972.000;	      0
20250310;	180256;	1741609976.000;	      0
20250310;	180300;	1741609980.000;	      0
20250310;	180304;	1741609984.000;	      0
20250310;	180308;	1741609988.000;	      0
20250310;	180312;	1741609992.000;	      0
20250310;	180316;	1741609996.000;	      0
20250310;	180320;	1741610000.000;	      0
20250310;	180324;	1741610004.000;	      0
20250310;	180328;	1741610008.000;	      0
20250310;	180332;	1741610012.000;	      0
20250310;	180336;	1741610016.000;	      0
20250310;	180340;	1741610020.000;	      0
20250310;	180344;	1741610024.000;	      0
20250310;	180348;	1741610028.000;	      0
20250310;	180352;	1741610032.000;	      0
20250310;	180356;	1741610036.000;	      0
20250310;	180400;	1741610040.000;	      0
20250310;	180404;	1741610044.000;	      0
20250310;	180408;	1741610048.000;	      0
20250310;	180412;	1741610052.000;	      0
20250310;	180416;	1741610056.000;	      0
20250310;	180420;	1741610060.000;	      0
20250310;	180424;	1741610064.000;	      0
20250310;	180428;	1741610068.000;	      0
20250310;	180432;	1741610072.000;	      0
20250310;	180436;	1741610076.000;	      0
20250310;	180440;	1741610080.000;	      0
20250310;	180444;	1741610084.000;	      0
20250310;	180448;	1741610088.000;	      0
20250310;	180452;	1741610092.000;	      0
20250310;	180456;	1741610096.000;	      0
20250310;	180500;	1741610100.000;	      0
20250310;	180504;	1741610104.000;	      0
20250310;	180508;	1741610108.000;	      0
20250310;	180512;	1741610112.000;	      0
20250310;	180516;	1741610116.000;	      0
20250310;	180520;	1741610120.000;	      0
20250310;	180524;	1741610124.000;	      0
20250310;	180528;	1741610128.000;	      0
20250310;	180532;	1741610132.000;	      0
20250310;	180536;	1741610136.000;	      0
20250310;	180540;	1741610140.000;	      0
20250310;	180544;	1741610144.000;	      0
20250310;	180548;	1741610148.000;	      0
20250310;	180552;	1741610152.000;	      0
20250310;	180556;	1741610156.000;	      0
20250310;	180600;	1741610160.000;	      0
20250310;	180604;	1741610164.000;	      0
20250310;	180608;	1741610168.000;	      0
20250310;	180612;	1741610172.000;	      0
20250310;	180616;	1741610176.000;	      0
20250310;	180620;	1741610180.000;	      0
20250310;	180624;	1741610184.000;	      0
20250310;	180628;	1741610188.000;	      0
20250310;	180632;	1741610192.000;	      0
20250310;	180636;	1741610196.000;	      0
20250310;	180640;	1741610200.000;	      0
20250310;	180644;	1741610204.000;	      0
20250310;	180648;	1741610208.000;	      0
20250310;	180652;	1741610212.000;	      0
20250310;	180656;	1741610216.000;	      0
20250310;	180700;	1741610220.000;	      0
20250310;	180704;	1741610224.000;	      0
20250310;	180708;	1741610228.000;	      0
20250310;	180712;	1741610232.000;	      0
20250310;	180716;	1741610236.000;	      0
20250310;	180720;	1741610240.000;	      0
20250310;	180724;	1741610244.000;	      0
20250310;	180728;	1741610248.000;	      0
20250310;	180732;	1741610252.000;	      0
20250310;	180736;	1741610256.000;	      0
20250310;	180740;	1741610260.000;	      0
20250310;	180744;	1741610264.000;	      0
20250310;	180748;	1741610268.000;	      0
20250310;	180752;	1741610272.000;	      0
20250310;	180756;	1741610276.000;	      0
20250310;	180800;	1741610280.000;	      0
20250310;	180804;	1741610284.000;	      0
20250310;	180808;	1741610288.000;	      0
20250310;	180812;	1741610292.000;	      0
20250310;	180816;	1741610296.000;	      0
20250310;	180820;	1741610300.000;	      0
20250310;	180824;	1741610304.000;	      0
20250310;	180828;	1741610308.000;	      0
20250310;	180832;	1741610312.000;	      0
20250310;	180836;	1741610316.000;	      0
20250310;	180840;	1741610320.000;	      0
20250310;	180844;	1741610324.000;	      0
20250310;	180848;	1741610328.000;	      0
20250310;	180852;	1741610332.000;	      0
20250310;	180856;	1741610336.000;	      0
20250310;	180900;	1741610340.000;	      0
20250310;	180904;	1741610344.000;	      0
20250310;	180908;	1741610348.000;	      0
20250310;	180912;	1741610352.000;	      0
20250310;	180916;	1741610356.000;	      0
20250310;	180920;	1741610360.000;	      0
20250310;	180924;	1741610364.000;	      0
20250310;	180928;	1741610368.000;	      0
20250310;	180932;	1741610372.000;	      0
20250310;	180936;	1741610376.000;	      0
20250310;	180940;	1741610380.000;	      0
20250310;	180944;	1741610384.000;	      0
20250310;	180948;	1741610388.000;	      0
20250310;	180952;	1741610392.000;	      0
20250310;	180956;	1741610396.000;	      0
20250310;	181000;	1741610400.000;	      0
20250310;	181004;	1741610404.000;	      0
20250310;	181008;	1741610408.000;	      0
20250310;	181012;	1741610412.000;	      0
20250310;	181016;	1741610416.000;	      0
20250310;	181020;	1741610420.000;	      0
20250310;	181024;	1741610424.000;	      0
20250310;	181028;	1741610428.000;	      0
20250310;	181032;	1741610432.000;	      0
20250310;	181036;	1741610436.000;	      0
20250310;	181040;	1741610440.000;	      0
20250310;	181044;	1741610444.000;	      0
20250310;	181048;	1741610448.000;	      0
20250310;	181052;	1741610452.000;	      0
20250310;	181056;	1741610456.000;	      0
20250310;	181100;	1741610460.000;	      0
20250310;	181104;	1741610464.000;	      0
20250310;	181108;	1741610468.000;	      0
20250310;	181112;	1741610472.000;	      0
20250310;	181116;	1741610476.000;	      0
20250310;	181120;	1741610480.000;	      0
20250310;	181124;	1741610484.000;	      0
20250310;	181128;	1741610488.000;	      0
20250310;	181132;	1741610492.000;	      0
20250310;	181136;	1741610496.000;	      0
20250310;	181140;	1741610500.000;	      0
20250310;	181144;	1741610504.000;	      0
20250310;	181148;	1741610508.000;	      0
20250310;	181152;	1741610512.000;	      0
20250310;	181156;	1741610516.000;	      0
20250310;	181200;	1741610520.000;	      0
20250310;	181204;	1741610524.000;	      0
20250310;	181208;	1741610528.000;	      0
20250310;	181212;	1741610532.000;	      0
20250310;	181216;	1741610536.000;	      0
20250310;	181220;	1741610540.000;	      0
20250310;	181224;	1741610544.000;	      0
20250310;	181228;	1741610548.000;	      0
20250310;	181232;	1741610552.000;	      0
20250310;	181236;	1741610556.000;	      0
20250310;	181240;	1741610560.000;	      0
20250310;	181244;	1741610564.000;	      0
20250310;	181248;	1741610568.000;	      0
20250310;	181252;	1741610572.000;	      0
20250310;	181256;	1741610576.000;	      0
20250310;	181300;	1741610580.000;	      0
20250310;	181304;	1741610584.000;	      0
20250310;	181308;	1741610588.000;	      0
20250310;	181312;	1741610592.000;	      0
20250310;	181316;	1741610596.000;	      0
20250310;	181320;	1741610600.000;	      0
20250310;	181324;	1741610604.000;	      0
20250310;	181328;	1741610608.000;	      0
20250310;	181332;	1741610612.000;	      0
20250310;	181336;	1741610616.000;	      0
20250310;	181340;	1741610620.000;	      0
20250310;	181344;	1741610624.000;	      0
20250310;	181348;	1741610628.000;	      0
20250310;	181352;	1741610632.000;	      0
20250310;	181356;	1741610636.000;	      0
20250310;	181400;	1741610640.000;	      0
20250310;	181404;	1741610644.000;	      0
20250310;	181408;	1741610648.000;	      0
20250310;	181412;	1741610652.000;	      0
20250310;	181416;	1741610656.000;	      0
20250310;	181420;	1741610660.000;	      0
20250310;	181424;	1741610664.000;	      0
20250310;	181428;	1741610668.000;	      0
20250310;	181432;	1741610672.000;	      0
20250310;	181436;	1741610676.000;	      0
20250310;	181440;	1741610680.000;	      0
20250310;	181444;	1741610684.000;	      0
20250310;	181448;	1741610688.000;	      0
20250310;	181452;	1741610692.000;	      0
20250310;	181456;	1741610696.000;	      0
20250310;	181500;	1741610700.000;	      0
20250310;	181504;	1741610704.000;	      0
20250310;	181508;	1741610708.000;	      0
20250310;	181512;	1741610712.000;	      0
20250310;	181516;	1741610716.000;	      0
20250310;	181520;	1741610720.000;	      0
20250310;	181524;	1741610724.000;	      0
20250310;	181528;	1741610728.000;	      0
20250310;	181532;	1741610732.000;	      0
20250310;	181536;	1741610736.000;	      0
20250310;	181540;	1741610740.000;	      0
20250310;	181544;	1741610744.000;	      0
20250310;	181548;	1741610748.000;	      0
20250310;	181552;	1741610752.000;	      0
20250310;	181556;	1741610756.000;	      0
20250310;	181600;	1741610760.000;	      0
20250310;	181604;	1741610764.000;	      0
20250310;	181608;	1741610768.000;	      0
20250310;	181612;	1741610772.000;	      0
20250310;	181616;	1741610776.000;	      0
20250310;	181620;	1741610780.000;	      0
20250310;	181624;	1741610784.000;	      0
20250310;	181628;	1741610788.000;	      0
20250310;	181632;	1741610792.000;	      0
20250310;	181636;	1741610796.000;	      0
20250310;	181640;	1741610800.000;	      0
20250310;	181644;	1741610804.000;	      0
20250310;	181648;	1741610808.000;	      0
20250310;	181652;	1741610812.000;	      0
20250310;	181656;	1741610816.000;	      0
20250310;	181700;	1741610820.000;	      0
20250310;	181704;	1741610824.000;	      0
20250310;	181708;	1741610828.000;	      0
20250310;	181712;	1741610832.000;	      0
20250310;	181716;	1741610836.000;	      0
20250310;	181720;	1741610840.000;	      0
20250310;	181724;	1741610844.000;	      0
20250310;	181728;	1741610848.000;	      0
20250310;	181732;	1741610852.000;	      0
20250310;	181736;	1741610856.000;	      0
20250310;	181740;	1741610860.000;	      0
20250310;	181744;	1741610864.000;	      0
20250310;	181748;	1741610868.000;	      0
20250310;	181752;	1741610872.000;	      0
20250310;	181756;	1741610876.000;	      0
20250310;	181800;	1741610880.000;	      0
20250310;	181804;	1741610884.000;	      0
20250310;	181808;	1741610888.000;	      0
20250310;	181812;	1741610892.000;	      0
20250310;	181816;	1741610896.000;	      0
20250310;	181820;	1741610900.000;	      0
20250310;	181824;	1741610904.000;	      0
20250310;	181828;	1741610908.000;	      0
20250310;	181832;	1741610912.000;	      0
20250310;	181836;	1741610916.000;	      0
20250310;	181840;	1741610920.000;	      0
20250310;	181844;	1741610924.000;	      0
20250310;	181848;	1741610928.000;	      0
20250310;	181852;	1741610932.000;	      0
20250310;	181856;	1741610936.000;	      0
20250310;	181900;	1741610940.000;	      0
20250310;	181904;	1741610944.000;	      0
20250310;	181908;	1741610948.000;	      0
20250310;	181912;	1741610952.000;	      0
20250310;	181916;	1741610956.000;	      0
20250310;	181920;	1741610960.000;	      0
20250310;	181924;	1741610964.000;	      0
20250310;	181928;	1741610968.000;	      0
20250310;	181932;	1741610972.000;	      0
20250310;	181936;	1741610976.000;	      0
20250310;	181940;	1741610980.000;	      0
20250310;	181944;	1741610984.000;	      0
